#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
386,Kevin Pillar,,44,294.0634921,314,71.43915344,44.85714286,13.29100529,1.661375661,11.62962963,43.1957672,38.21164021,14.95238095,0.0,68.11640212,4.984126984,1.661375661,0.0,4.984126984,1.661375661,3.322751323,0.242937853,0.289473684,0.418079096,0.70755278,0.276923077,21.69312169,4.761904762,284,314,65,40,16,1,8,38,45,16,0,69,10,3,1,12,3,9,0.229,0.291,0.377,0.667,0.271,22.0,5.1,0.7500000000417993,0.2222222222036447,0.02777777777127565,0.0370370370382165,0.7017543859649122,0.2807017543859649,0.017543859649122806,0.0254777070063694,59.80952381,57
387,Jorge Mateo,BAL,42,193.1428571,208,44.57142857,28.57142857,9.142857143,2.285714286,4.571428571,27.42857143,21.71428571,10.28571429,0.0,52.57142857,1.142857143,1.142857143,2.285714286,13.71428571,3.428571429,10.28571429,0.230769231,0.272222222,0.372781065,0.645003287,0.291666667,25.27472527,4.945054945,192,208,44,23,14,2,5,30,18,10,0,48,1,3,2,13,2,11,0.229,0.267,0.401,0.668,0.275,23.1,4.8,0.714285714267857,0.22857142858071428,0.05714285715142857,0.0219780219759615,0.5897435897435898,0.358974358974359,0.05128205128205128,0.0240384615384615,39.999999999,39
388,Stuart Fairchild,CIN,42,203.5549451,233,47.36813187,29.44505495,10.24175824,2.56043956,7.681318681,29.44505495,30.72527473,19.2032967,0.0,64.01098901,6.401098901,1.28021978,2.56043956,6.401098901,2.56043956,3.840659341,0.232704402,0.316666667,0.433962264,0.750628931,0.298076923,27.47252747,8.241758242,209,233,45,29,8,0,8,33,30,17,0,60,4,1,2,13,1,12,0.215,0.286,0.368,0.654,0.261,25.8,7.3,0.7419354839546878,0.2580645160705095,0.06451612901762738,0.0329670329656652,0.7837837837837838,0.21621621621621623,0.0,0.0343347639484978,39.686813189,37
393,James McCann,BAL,44,214.36,233,50.59428571,35.94857143,9.32,0.0,5.325714286,23.96571429,23.96571429,13.31428571,0.0,61.24571429,2.662857143,1.331428571,1.331428571,2.662857143,1.331428571,1.331428571,0.236024845,0.287356322,0.354037267,0.641393589,0.303571429,26.28571429,5.714285714,214,233,50,33,9,0,8,27,31,13,0,56,2,4,0,1,0,1,0.234,0.279,0.388,0.667,0.273,24.0,5.6,0.7941176471705749,0.2058823529619674,0.0,0.0228571428583691,0.7857142857142857,0.21428571428571427,0.0,0.0343347639484978,45.268571424,42
396,Jake Bauers,MIL,41,302.5028571,346,65.24571429,37.56571429,13.84,0.0,13.84,37.56571429,41.52,41.52,0.0,104.7885714,0.0,1.977142857,0.0,5.931428571,1.977142857,3.954285714,0.215686275,0.308571429,0.39869281,0.707264239,0.276595745,30.28571429,12.0,302,346,60,37,9,2,12,45,43,39,1,118,5,0,0,13,1,12,0.199,0.301,0.361,0.662,0.279,34.1,11.3,0.7307692307916768,0.2692307692083234,0.0,0.04,0.7708333333333334,0.1875,0.041666666666666664,0.0346820809248554,51.40571428999999,48
398,Edmundo Sosa,PHI,39,251.1666667,274,61.97619048,42.4047619,9.785714286,3.261904762,6.523809524,34.25,30.98809524,9.785714286,0.0,61.97619048,9.785714286,1.630952381,1.630952381,4.892857143,1.630952381,3.261904762,0.246753247,0.299401198,0.38961039,0.689011587,0.300884956,22.61904762,3.571428571,249,274,64,41,12,4,7,39,31,13,0,66,8,2,1,7,1,6,0.257,0.313,0.422,0.734,0.32,24.1,4.7,0.7647058822171595,0.17647058822892936,0.05882352940964312,0.0238095238102189,0.7192982456140351,0.21052631578947367,0.07017543859649122,0.0255474452554744,55.452380956,57
402,Enmanuel Valdez,BOS,37,200.8385093,223,51.2484472,30.47204969,11.08074534,1.385093168,8.310559006,27.70186335,29.08695652,19.39130435,0.0,52.63354037,1.385093168,1.385093168,0.0,2.770186335,1.385093168,1.385093168,0.255172414,0.322981366,0.448275862,0.771257229,0.303921569,23.60248447,8.695652174,201,223,43,25,12,0,6,23,28,17,0,53,0,4,1,1,1,0,0.214,0.27,0.363,0.633,0.253,23.8,7.6,0.7096774194464939,0.25806451612001696,0.03225806452664685,0.0372670807443946,0.6756756756756757,0.32432432432432434,0.0,0.0269058295964125,42.937888194,37
407,Lenyn Sosa,CHW,36,347.4350649,369,83.86363636,57.50649351,14.37662338,0.0,11.98051948,38.33766234,43.12987013,14.37662338,0.0,88.65584416,2.396103896,2.396103896,2.396103896,0.0,2.396103896,-2.396103896,0.24137931,0.274509804,0.386206897,0.6607167,0.288461538,24.02597403,3.896103896,351,369,89,68,13,0,8,28,35,12,1,77,3,1,2,3,1,2,0.254,0.283,0.359,0.642,0.303,20.9,3.3,0.8000000000834688,0.2000000000556459,0.0,0.0324675324661246,0.8395061728395061,0.16049382716049382,0.0,0.021680216802168,71.88311688,81
412,Oswaldo Cabrera,NYY,32,298.0571429,326,69.85714286,44.24285714,13.97142857,0.0,9.314285714,37.25714286,39.58571429,23.28571429,0.0,79.17142857,2.328571429,2.328571429,2.328571429,6.985714286,2.328571429,4.657142857,0.234375,0.292857143,0.3671875,0.660044643,0.285714286,24.28571429,7.142857143,299,326,74,55,11,0,8,47,36,21,0,63,1,3,2,4,2,2,0.247,0.296,0.365,0.661,0.286,19.3,6.4,0.7307692306841036,0.23076923073365524,0.0,0.0285714285705521,0.8333333333333334,0.16666666666666666,0.0,0.0245398773006134,60.542857145999996,66
413,Richie Palacios,TBR,32,275.3714286,316,67.71428571,45.14285714,18.05714286,2.257142857,4.514285714,40.62857143,38.37142857,31.6,0.0,51.91428571,4.514285714,2.257142857,2.257142857,6.771428571,2.257142857,4.514285714,0.245901639,0.330935252,0.385245902,0.716181153,0.285714286,16.42857143,10.0,264,316,59,45,8,1,5,46,21,45,2,67,5,1,0,19,1,18,0.223,0.346,0.318,0.664,0.28,21.2,14.2,0.7142857142857142,0.28571428577757685,0.03571428571428571,0.0142857142848101,0.8333333333333334,0.14814814814814814,0.018518518518518517,0.0158227848101265,63.199999996,54
418,Trevor Larnach,MIN,31,345.8646617,400,78.19548872,48.12030075,18.04511278,0.0,12.03007519,48.12030075,48.12030075,42.10526316,3.007518797,129.3233083,6.015037594,3.007518797,0.0,3.007518797,0.0,3.007518797,0.226086956,0.318181818,0.382608696,0.700790514,0.31884058,32.33082707,10.52631579,355,400,92,60,17,0,15,59,52,40,1,89,3,2,0,4,1,3,0.259,0.338,0.434,0.771,0.304,22.3,10.0,0.727272727286467,0.2727272727135331,0.0,0.030075187975,0.7792207792207793,0.22077922077922077,0.0,0.0375,66.16541353,77
419,David Fry,CLE,31,355.25,392,85.75,52.0625,21.4375,3.0625,9.1875,42.875,49.0,27.5625,0.0,94.9375,6.125,3.0625,0.0,3.0625,0.0,3.0625,0.24137931,0.3046875,0.396551724,0.701239224,0.301204819,24.21875,7.03125,335,392,88,55,18,1,14,44,51,42,4,84,9,4,0,4,1,3,0.263,0.356,0.448,0.804,0.307,21.4,10.7,0.68,0.28,0.04,0.0234375,0.7432432432432432,0.24324324324324326,0.013513513513513514,0.0357142857142857,76.5625,74
422,Colton Cowser,BAL,29,480.8571429,561,111.3095238,75.69047619,22.26190476,0.0,13.35714286,80.14285714,71.23809524,62.33333333,0.0,164.7380952,8.904761905,4.452380952,0.0,8.904761905,4.452380952,4.452380952,0.231481481,0.328,0.361111111,0.689111111,0.31884058,29.36507937,11.11111111,499,561,121,70,24,3,24,77,69,52,2,172,7,3,0,9,4,5,0.242,0.321,0.447,0.768,0.317,30.7,9.3,0.7727272728200822,0.22727272728200823,0.0,0.0238095238146167,0.7216494845360825,0.24742268041237114,0.030927835051546393,0.0427807486631016,97.95238094,97
