#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP
425,Garrett Burhenn,DET,22,24,102.1,449,4,6,,0,0,,108,57,53,15,0,4,76,34,6.69,2.99,4.66,1.39
426,Robinson Pina,MIA,20,24,103.2,465,7,10,,0,0,,111,58,54,14,0,7,81,41,7.03,3.56,4.69,1.47
427,Logan Workman,TBR,24,25,115,498,6,8,,0,0,,120,64,59,17,0,5,85,36,6.65,2.82,4.62,1.36
428,Glenn Otto,HOU,16,20,80.1,348,5,5,,0,0,,73,42,39,11,0,6,77,35,8.63,3.92,4.37,1.34
429,Chris Murphy,BOS,12,22,83.2,372,4,5,,0,0,,85,48,44,10,0,5,69,37,7.42,3.98,4.73,1.46
430,Blade Tidwell,NYM,21,25,108.2,486,7,8,,0,0,,104,62,57,14,0,6,97,55,8.03,4.55,4.72,1.46
431,Domingo Robles,ATH,16,22,88.2,385,5,6,,0,0,,92,48,44,11,0,4,63,29,6.39,2.94,4.46,1.36
432,Logan Allen,,15,29,104.2,466,4,5,,0,0,,110,55,51,12,0,6,78,40,6.7,3.44,4.38,1.43
433,Michael Morales,SEA,25,25,128.1,554,6,7,,0,0,,132,71,66,19,0,4,94,42,6.59,2.95,4.63,1.36
434,Josh Maciejewski,,11,27,72.1,314,4,4,,0,0,,72,39,36,10,0,3,59,26,7.34,3.24,4.48,1.36
435,Jacob Lopez,ATH,19,24,91.1,399,5,5,,0,1,,85,48,44,12,0,7,87,40,8.58,3.94,4.34,1.37
436,Griffin Canning,NYM,25,26,140,604,7,9,,0,1,,137,84,78,24,1,5,123,53,7.91,3.41,5.01,1.36
437,Cole Irvin,,19,27,117.2,509,6,8,,0,0,,130,67,62,19,1,7,83,29,6.35,2.22,4.74,1.35
438,Aaron Brown,HOU,15,23,98.1,425,5,6,,0,0,,103,53,49,15,0,3,73,29,6.68,2.66,4.49,1.34
439,Edgar Barclay,NYY,21,25,115,508,6,7,,0,0,,116,69,64,17,0,7,88,47,6.89,3.68,5.01,1.42
440,Wade Miley,CIN,16,17,83.1,363,4,6,,0,0,,91,51,47,12,0,2,51,31,5.51,3.35,5.08,1.46
441,Trevor McDonald,SFG,18,24,84.1,374,4,5,,0,1,,86,44,41,9,0,10,63,29,6.73,3.1,4.38,1.36
442,Kohl Drake,TEX,16,21,84.1,369,5,7,,0,0,,84,51,47,14,0,4,76,30,8.11,3.2,5.02,1.35
443,Hunter Gaddis,CLE,11,48,89.2,375,6,6,,0,17,,82,42,39,12,1,7,79,28,7.93,2.81,3.91,1.23
444,Cory Lewis,MIN,19,21,85.1,372,5,6,,0,0,,86,48,44,13,0,1,75,36,7.91,3.8,4.64,1.43
445,Jason Alexander,ATH,21,24,105.1,463,5,5,,0,0,,115,59,55,14,0,6,70,31,5.98,2.65,4.7,1.39
446,Andrew Alvarez,WSN,22,24,110.2,492,6,9,,0,0,,119,64,59,15,0,6,76,42,6.18,3.41,4.8,1.45
447,Cole Wilcox,TBR,25,25,117.1,517,6,9,,0,0,,126,67,62,15,0,8,75,38,5.75,2.92,4.76,1.4
448,Trey McGough,CHW,4,34,71.1,306,3,5,,0,0,,72,38,35,9,0,1,59,25,7.45,3.16,4.42,1.36
449,Jack Leiter,TEX,19,22,93.1,412,4,7,,0,1,,86,57,53,15,0,7,95,43,9.16,4.15,5.11,1.38
450,Hyun-il Choi,WSN,17,21,98.1,428,5,9,,0,0,,104,57,53,15,0,9,72,27,6.59,2.47,4.85,1.33
451,Shawn Dubin,HOU,6,32,53.1,236,2,3,,0,7,,48,26,24,5,0,3,56,27,9.46,4.56,4.05,1.41
452,Joe Boyle,TBR,22,25,90,406,5,7,,0,1,,74,50,46,10,0,6,103,62,10.3,6.2,4.6,1.51
453,David Sandlin,BOS,21,21,72,313,3,3,,0,0,,76,41,38,13,0,1,65,22,8.13,2.75,4.75,1.36
454,Nick Sinacola,SFG,16,23,92.1,404,5,6,,0,0,,98,51,47,12,0,5,66,28,6.44,2.73,4.58,1.37
455,Austin Krob,SDP,22,23,107.1,477,6,7,,0,0,,111,61,56,15,0,7,82,41,6.88,3.44,4.7,1.42
456,Jackson Jobe,DET,25,27,101.1,436,4,5,,0,1,,100,56,52,15,0,3,79,38,7.02,3.38,4.62,1.36
457,Billy Corcoran,ARI,23,23,116.1,513,7,8,,0,0,,126,62,57,16,1,5,77,37,5.96,2.86,4.41,1.4
458,Walker Powell,CHC,13,21,82.1,348,6,6,,0,0,,85,43,40,12,0,3,57,20,6.23,2.19,4.37,1.28
459,Connor McCullough,CHW,16,17,77.1,330,4,8,,0,0,,82,48,44,14,0,4,60,19,6.99,2.21,5.12,1.31
460,Andrew Hoffmann,KCR,18,25,88.1,392,4,7,,0,0,,91,51,47,11,0,5,65,36,6.63,3.67,4.79,1.44
461,Ross Stripling,,15,21,83.1,361,4,6,,0,0,,93,50,46,12,1,1,57,22,6.16,2.38,4.97,1.38
462,Jairo Iriarte,CHW,20,27,110,497,4,7,,0,1,,108,66,61,15,0,14,98,53,8.02,4.34,4.99,1.46
463,Ky Bush,CHW,19,21,99.1,446,4,8,,0,1,,105,59,55,14,0,3,74,46,6.71,4.17,4.98,1.52
464,Paxton Schultz,TOR,12,32,88,385,5,5,,0,0,,85,46,43,12,0,3,79,38,8.08,3.89,4.4,1.4
465,Christian MacLeod,MIN,19,20,81.2,365,3,5,,0,0,,82,46,43,11,0,4,71,38,7.82,4.19,4.74,1.47
466,Lazaro Estrada,TOR,17,20,78.2,342,5,6,,0,0,,78,43,40,12,0,4,66,28,7.55,3.2,4.57,1.35
467,Albert Suárez,BAL,18,26,106,463,6,6,,0,5,,114,58,54,17,1,2,86,36,7.3,3.06,4.58,1.42
468,Chris Clarke,CHC,12,20,66,286,3,4,,0,0,,69,36,33,8,0,4,44,18,6,2.45,4.5,1.32
469,Jack Choate,SFG,22,25,98,434,4,4,,0,0,,99,55,51,12,0,12,78,35,7.16,3.21,4.68,1.37
470,Dakota Hudson,LAA,19,21,101.2,457,5,10,,0,1,,109,63,58,12,0,6,63,45,5.58,3.98,5.13,1.51
471,Trenton Wallace,TOR,22,23,92,409,4,5,,0,0,,87,51,47,12,0,7,81,45,7.92,4.4,4.6,1.43
472,Peter Lambert,,9,32,83.2,374,3,5,,0,0,,88,50,46,12,1,5,73,34,7.85,3.66,4.95,1.46
473,Tekoah Roby,STL,16,16,64.1,278,3,4,,0,0,,65,35,32,9,0,3,49,20,6.86,2.8,4.48,1.32
474,James Paxton,,20,20,94,421,5,8,,0,0,,101,56,52,14,0,1,79,44,7.56,4.21,4.98,1.54
475,Michael Kopech,LAD,11,45,89.1,378,7,6,,3,13,,71,45,42,14,1,5,104,44,10.48,4.43,4.23,1.29
476,Jean Cabrera,PHI,18,20,95.1,425,5,6,,0,0,,102,58,54,14,0,8,67,32,6.33,3.02,5.1,1.41
477,Kyle Brnovich,BAL,11,18,68.1,297,3,4,,0,0,,68,37,34,9,0,5,57,24,7.51,3.16,4.48,1.35
478,Peter Solomon,,13,22,81.1,359,4,6,,0,0,,82,50,46,11,0,3,65,35,7.2,3.87,5.09,1.44
479,Stephen Kolek,SDP,7,34,69.2,306,4,4,,0,1,,68,37,34,7,0,7,57,26,7.36,3.36,4.39,1.35
480,Daulton Jefferies,PIT,8,14,54,238,2,4,,0,0,,59,31,29,7,0,3,39,15,6.5,2.5,4.83,1.37
481,Janson Junk,ATH,15,26,88,382,5,5,,0,0,,95,49,45,12,0,2,61,26,6.24,2.66,4.6,1.38
482,Chad Dallas,TOR,18,18,81.2,362,4,4,,0,0,,82,45,42,11,0,5,63,33,6.94,3.64,4.63,1.41
483,Luis Medina,ATH,16,19,80.2,360,4,6,,0,0,,76,45,42,9,1,6,73,41,8.14,4.57,4.68,1.45
484,Landon Harper,ATL,6,30,67.2,291,4,4,,0,0,,72,35,32,9,1,0,50,17,6.65,2.26,4.25,1.31
485,Jackson Rutledge,WSN,24,25,112.2,507,4,8,,0,1,,116,68,63,15,0,10,87,49,6.95,3.91,5.03,1.46
486,Ryan Webb,CLE,21,23,109.2,490,5,6,,0,0,,111,59,55,15,0,8,91,48,7.47,3.94,4.51,1.45
487,Noah Davis,BOS,13,25,89.2,405,3,4,,0,0,,94,54,50,11,0,11,73,36,7.32,3.61,5.02,1.45
488,Bryse Wilson,CHW,11,33,103.1,441,4,6,,0,1,,107,58,54,16,1,4,73,31,6.36,2.7,4.7,1.34
489,Josh Winder,ARI,4,29,62.1,264,3,3,,0,1,,60,28,26,7,0,3,53,19,7.66,2.74,3.76,1.27
490,Mike Clevinger,,16,16,75,326,3,6,,0,0,,76,44,41,12,0,6,62,27,7.44,3.24,4.92,1.37
491,Justin Jarvis,LAD,16,25,93.1,409,6,7,,0,0,,95,54,50,14,0,3,74,37,7.14,3.57,4.82,1.41
492,Will Johnston,ATH,14,25,89,386,4,5,,0,0,,85,49,45,13,0,2,83,37,8.39,3.74,4.55,1.37
493,Mason Englert,DET,9,36,73.2,315,4,4,,0,1,,71,39,36,10,0,5,64,23,7.82,2.81,4.4,1.28
494,Hogan Harris,ATH,20,29,112.1,496,6,7,,0,5,,107,62,57,14,0,7,99,54,7.93,4.33,4.57,1.43
495,Dylan File,SEA,17,19,90.2,397,5,8,,0,0,,100,51,47,12,0,6,55,23,5.46,2.28,4.66,1.36
496,David Buchanan,TEX,20,25,127.2,560,6,8,,0,0,,145,78,72,21,0,4,79,36,5.57,2.54,5.07,1.42
497,Eiberson Castellano,MIN,17,21,83.1,374,4,5,,0,0,,83,48,44,12,0,11,78,33,8.43,3.57,4.75,1.39
498,Jeff Criswell,COL,9,37,92.2,407,3,4,,0,6,,93,52,48,15,1,3,88,39,8.54,3.79,4.66,1.42
499,Adam Macko,TOR,19,19,82,365,4,5,,0,0,,79,46,43,11,0,8,72,37,7.9,4.06,4.72,1.41
500,Justin Hagenman,NYM,10,30,81,346,4,5,,0,0,,79,44,41,12,0,4,69,26,7.67,2.89,4.56,1.3
501,Seth Shuman,WSN,16,17,64.1,285,3,5,,0,0,,71,38,35,9,0,4,44,19,6.16,2.66,4.9,1.4
502,Angel Bastardo,TOR,18,18,87,376,4,4,,0,0,,83,48,44,13,0,3,72,37,7.45,3.83,4.55,1.38
503,Nathan Wiles,TBR,14,30,87.1,375,4,4,,0,0,,94,49,45,12,0,4,55,20,5.67,2.06,4.64,1.31
504,Evan McKendry,MIL,14,23,90.1,386,5,5,,0,0,,91,50,46,14,0,6,66,26,6.58,2.59,4.58,1.3
505,Freddy Tarnok,MIA,14,24,62,276,3,4,,0,0,,61,35,32,8,1,3,57,29,8.27,4.21,4.65,1.45
506,Jonathan Heasley,CHW,14,25,84.1,371,3,5,,0,1,,89,53,49,13,0,4,65,31,6.94,3.31,5.23,1.42
507,Jake Eder,CHW,20,20,92,418,4,6,,0,1,,94,56,52,13,0,8,79,46,7.73,4.5,5.09,1.52
508,Anthony DeSclafani,,14,15,77.1,336,4,5,,0,0,,84,44,41,13,0,2,60,23,6.99,2.68,4.77,1.38
509,Ronny Henriquez,MIN,6,40,75,327,3,3,,0,1,,75,39,36,9,0,4,63,27,7.56,3.24,4.32,1.36
510,Ben Casparius,LAD,17,23,86,381,5,6,,0,1,,82,51,47,13,0,5,81,41,8.48,4.29,4.92,1.43
511,Jay Groome,SDP,23,24,117.1,526,5,7,,0,0,,112,69,64,15,0,7,100,63,7.67,4.83,4.91,1.49
512,Nick Nelson,,10,33,71.2,320,3,5,,0,0,,73,41,38,8,0,6,55,30,6.9,3.77,4.77,1.44
513,Zach Penrod,BOS,11,28,61.2,274,5,5,,0,1,,58,34,31,8,0,4,63,31,9.19,4.52,4.52,1.44
514,Blas Castano,SEA,21,25,102,448,5,7,,0,0,,104,55,51,13,0,10,74,35,6.53,3.09,4.5,1.36
515,Joan Adon,WSN,17,26,92.2,416,4,7,,0,1,,96,55,51,12,1,8,72,39,6.99,3.79,4.95,1.46
516,Zach Logue,,16,25,93,408,5,7,,0,0,,97,56,52,15,0,7,74,30,7.16,2.9,5.03,1.37
517,Jonathan Bowlan,KCR,16,29,91,403,6,9,,0,1,,97,52,48,13,0,5,68,32,6.73,3.16,4.75,1.42
518,Austin Bergner,DET,18,24,80,354,3,5,,0,0,,79,44,41,11,0,3,70,37,7.88,4.16,4.61,1.45
519,Sam Bachman,LAA,18,20,65.2,296,3,5,,0,1,,67,38,35,8,0,6,51,30,6.99,4.11,4.79,1.48
520,Shaun Anderson,,13,24,80,356,4,5,,0,0,,93,46,43,12,0,2,56,24,6.3,2.7,4.84,1.46
521,Jack O'Loughlin,COL,14,31,86.1,388,4,5,,0,0,,93,51,47,12,0,5,64,36,6.67,3.75,4.9,1.49
522,Valente Bellozo,MIA,21,24,116.2,508,5,8,,0,1,,127,67,62,19,1,3,83,39,6.4,3.01,4.78,1.42
523,Doug Nikhazy,CLE,22,23,99.2,447,5,5,,0,0,,94,54,50,13,0,4,91,56,8.21,5.06,4.51,1.5
524,Mick Abel,PHI,23,23,105.1,475,6,7,,0,0,,104,65,60,15,0,6,91,56,7.78,4.79,5.13,1.52
525,Taijuan Walker,PHI,21,23,114,498,5,8,,0,1,,119,70,65,18,1,5,79,42,6.24,3.32,5.13,1.41
526,Alex Wood,,13,17,73.1,322,4,5,,0,0,,74,42,39,10,1,7,63,26,7.74,3.19,4.79,1.36
527,Chen Zhong-Ao Zhuang,ATH,15,22,77.2,331,4,4,,0,0,,82,42,39,12,0,3,55,18,6.37,2.08,4.52,1.29
528,Konnor Pilkington,WSN,19,27,78,351,3,5,,0,0,,77,46,43,10,0,4,68,40,7.85,4.62,4.96,1.5
529,Royber Salinas,ATL,18,19,74.2,332,4,4,,0,0,,68,41,38,10,0,5,77,41,9.28,4.94,4.58,1.46
530,Dinelson Lamet,,14,22,75,334,4,6,,0,0,,77,42,39,10,1,4,62,33,7.44,3.96,4.68,1.47
531,Jake Bloss,TOR,23,23,93.1,407,5,5,,0,1,,94,53,49,15,0,2,75,37,7.23,3.57,4.73,1.4
532,Sam Aldegheri,LAA,21,22,100,444,6,10,,0,0,,101,61,56,16,0,6,86,45,7.74,4.05,5.04,1.46
533,Connor Overton,,7,17,43.2,189,1,3,,0,0,,47,26,24,6,0,3,30,12,6.18,2.47,4.94,1.35
534,Jackson Ferris,LAD,26,26,108,483,5,6,,0,0,,105,65,60,16,0,9,93,51,7.75,4.25,5,1.44
535,Joey Lucchesi,SFG,17,23,99.2,442,5,7,,0,1,,108,55,51,12,0,2,66,40,5.96,3.61,4.6,1.48
536,Logan Evans,SEA,20,29,93.2,408,6,7,,0,0,,93,51,47,12,0,7,70,34,6.72,3.27,4.51,1.36
537,Julio Robaina,,12,19,79.1,354,4,5,,0,0,,82,43,40,10,0,3,59,34,6.7,3.86,4.54,1.46
538,Gabe Mosser,PHI,20,23,102.2,455,5,6,,0,0,,114,65,60,16,0,4,66,35,5.78,3.07,5.26,1.45
539,Shane Drohan,BOS,19,22,90.1,408,5,7,,0,0,,93,53,49,12,0,4,74,46,7.38,4.58,4.88,1.54
540,Antonio Santos,CHC,9,18,60.1,262,5,5,,0,0,,58,31,29,8,0,3,53,24,7.91,3.58,4.33,1.36
541,Dylan Ray,ARI,20,20,85,373,5,6,,0,0,,87,46,43,12,0,4,66,32,6.99,3.39,4.55,1.4
542,Luis De Avila,ATL,19,21,99,446,6,8,,0,0,,106,56,52,12,1,4,70,45,6.36,4.09,4.73,1.53
543,Nick Nastrini,CHW,23,26,108,487,5,10,,0,1,,106,68,63,16,0,5,97,61,8.08,5.08,5.25,1.55
544,Jonathan Pintaro,NYM,14,16,65,291,4,5,,0,0,,65,38,35,8,0,7,51,26,7.06,3.6,4.85,1.4
545,Kyle Luckham,WSN,23,25,125.1,551,5,9,,0,0,,143,77,71,19,0,8,67,32,4.81,2.3,5.1,1.4
546,Luis Palacios,MIA,22,23,116.1,510,6,10,,0,0,,136,69,64,19,0,5,67,28,5.18,2.17,4.95,1.41
547,Cory Abbott,,12,28,75.2,334,3,6,,0,0,,75,45,42,12,0,4,72,34,8.56,4.04,4.99,1.44
548,Jack Cushing,ATH,12,30,93.1,400,5,6,,0,0,,99,51,47,14,0,2,69,26,6.66,2.51,4.53,1.34
549,Brendan McKay,,12,13,44.2,191,2,1,,0,0,,46,24,22,7,0,1,38,13,7.65,2.62,4.43,1.32
550,Adbert Alzolay,NYM,7,32,59.2,247,4,5,,0,0,,54,30,28,9,0,4,56,18,8.44,2.71,4.22,1.21
551,Ian Mejia,ATL,21,22,107.2,476,7,7,,0,0,,115,62,57,17,0,6,85,38,7.1,3.18,4.76,1.42
552,Tate Kuehner,MIL,18,22,91,411,5,6,,0,0,,88,53,49,12,0,6,77,47,7.62,4.65,4.85,1.48
553,Kyle Hendricks,LAA,22,24,112,494,5,8,,0,0,,128,72,67,20,0,5,79,34,6.35,2.73,5.38,1.45
554,Cody Morris,,5,23,41.1,180,2,3,,0,0,,36,21,19,5,0,2,43,21,9.37,4.58,4.14,1.38
555,Jared Kollar,SDP,20,25,108,468,6,7,,0,0,,115,62,57,18,0,3,75,32,6.25,2.67,4.75,1.36
556,Lyon Richardson,CIN,19,24,87.1,393,3,4,,0,1,,88,56,52,14,0,6,78,45,8.04,4.64,5.36,1.52
557,Marco Gonzales,,16,16,83.1,363,4,6,,0,0,,92,48,44,13,1,2,53,26,5.73,2.81,4.75,1.42
558,Rhett Kouba,HOU,15,18,75.2,337,4,6,,0,0,,78,42,39,10,0,5,57,31,6.78,3.69,4.64,1.44
559,Beau Sulser,,11,21,75.1,332,4,7,,0,0,,85,42,39,11,1,3,51,23,6.1,2.75,4.66,1.43
560,Brandon Komar,CIN,11,25,92,413,4,6,,0,0,,105,61,56,14,0,3,58,34,5.67,3.33,5.48,1.51
561,Xzavion Curry,MIA,16,29,97,415,5,7,,0,1,,102,55,51,16,1,3,71,29,6.59,2.69,4.73,1.35
562,Juan Carela,CHW,22,22,99,445,4,9,,0,0,,102,62,57,15,0,12,78,41,7.09,3.73,5.18,1.44
563,Tyler Alexander,,12,27,115,483,6,7,,0,0,,120,64,59,21,1,4,91,24,7.12,1.88,4.62,1.25
564,Kade McClure,,8,23,59.1,264,3,3,,0,0,,64,32,30,7,0,3,42,22,6.37,3.34,4.55,1.45
565,Tyler Gilbert,CHW,6,34,66.2,287,3,4,,0,1,,69,39,36,10,0,3,54,21,7.29,2.83,4.86,1.35
566,Jack Dashwood,LAA,4,21,55.2,239,2,3,,0,0,,57,30,28,9,0,2,49,16,7.92,2.59,4.52,1.31
567,Brad Keller,CHC,15,27,97.2,433,6,7,,0,0,,99,55,51,13,0,3,77,43,7.09,3.96,4.7,1.45
568,Keegan Thompson,CHC,5,37,65,275,4,3,,0,13,,54,31,29,8,0,3,67,30,9.28,4.15,4.02,1.29
569,Isaac Coffey,BOS,19,22,103.2,457,6,8,,0,0,,102,62,57,16,0,17,91,38,7.9,3.3,4.95,1.35
570,Jared Karros,LAD,17,18,71.1,308,4,5,,0,0,,74,43,40,13,0,1,57,23,7.19,2.9,5.05,1.36
571,Darius Vines,ATL,17,18,90.2,395,4,4,,0,0,,98,52,48,15,0,2,68,29,6.75,2.88,4.76,1.4
572,Luis Cessa,,16,24,77,341,3,6,,0,0,,86,44,41,10,0,1,46,29,5.38,3.39,4.79,1.49
573,Luis Perales,BOS,19,19,76,337,4,5,,0,0,,76,46,43,12,0,3,69,36,8.17,4.26,5.09,1.47
574,Peter Van Loon,BAL,13,17,57.1,251,3,3,,0,0,,57,31,29,8,0,5,48,21,7.54,3.3,4.55,1.36
575,Nick Dombkowski,PIT,10,30,76,333,5,6,,0,0,,81,42,39,10,0,2,52,27,6.16,3.2,4.62,1.42
576,Connor Gillispie,MIA,13,25,97.2,432,4,7,,0,1,,101,55,51,14,0,6,78,40,7.19,3.68,4.7,1.44
577,Hunter Stanley,CLE,13,18,69.1,303,4,4,,0,0,,73,39,36,10,0,0,49,26,6.36,3.38,4.68,1.43
578,Kyle Virbitsky,BAL,8,30,74,324,4,5,,0,0,,78,41,38,10,0,4,56,23,6.81,2.8,4.62,1.36
579,Josiah Gray,WSN,21,21,111.2,482,5,8,,0,1,,106,66,61,20,1,6,102,46,8.22,3.71,4.91,1.36
580,Scott Blewett,MIN,8,36,77.1,340,4,5,,0,1,,81,42,39,10,1,3,60,29,6.99,3.38,4.54,1.42
581,Kent Emanuel,,8,20,58.1,256,2,3,,0,0,,65,32,30,8,0,4,40,16,6.17,2.47,4.63,1.39
582,Tristan Stevens,MIA,13,22,76.2,341,4,7,,0,0,,89,45,42,11,0,2,46,23,5.4,2.7,4.93,1.46
583,Dustin Saenz,WSN,17,17,72.1,321,4,6,,0,0,,82,44,41,10,0,4,40,22,4.98,2.74,5.1,1.44
584,Josh Fleming,SEA,6,36,69.2,306,4,4,,0,0,,77,37,34,7,2,2,40,20,5.16,2.58,4.39,1.39
585,Bryan Sammons,,16,23,96.2,422,5,6,,0,0,,96,54,50,15,0,4,80,39,7.45,3.63,4.65,1.4
586,Anthony Solometo,PIT,26,28,94.1,423,5,7,,0,0,,101,55,51,12,0,7,63,40,6.01,3.82,4.87,1.5
587,Drew Smyly,,12,37,88.2,385,7,8,,0,0,,88,48,44,14,1,4,82,32,8.32,3.25,4.46,1.35
588,Trey Dombroski,HOU,16,23,97.1,425,7,9,,0,0,,103,55,51,17,0,2,78,32,7.21,2.96,4.72,1.39
589,TJ Shook,NYM,12,25,79.2,351,6,8,,0,0,,76,46,43,11,0,8,70,33,7.9,3.73,4.86,1.37
590,Luis Patiño,SDP,11,16,54.1,233,3,3,,0,0,,52,30,28,8,1,2,45,21,7.46,3.48,4.64,1.34
591,Ben Anderson,TEX,16,20,82.1,365,4,7,,0,0,,89,51,47,13,0,2,57,30,6.23,3.28,5.14,1.45
592,Rich Hill,,23,26,120.1,531,6,10,,0,0,,130,76,70,21,0,8,97,42,7.26,3.14,5.24,1.43
593,Austin Cox,KCR,10,34,77.2,344,3,3,,0,0,,78,43,40,9,0,3,58,35,6.72,4.05,4.63,1.45
594,Yonny Chirinos,,20,22,111.1,497,5,9,,0,0,,127,66,61,17,0,6,73,38,5.9,3.07,4.93,1.48
595,Gunnar Hoglund,ATH,21,22,106.2,458,6,8,,0,0,,112,62,57,17,0,6,75,30,6.33,2.53,4.81,1.33
596,Brett Kennedy,,11,15,57.2,258,3,4,,0,0,,64,37,34,9,0,4,40,21,6.24,3.28,5.3,1.47
597,Peyton Battenfield,,20,22,105.1,469,4,7,,0,0,,121,68,63,17,0,3,61,38,5.21,3.25,5.38,1.51
598,Chase Solesky,WSN,17,19,83.1,370,4,5,,0,0,,94,50,46,12,0,2,49,29,5.29,3.13,4.97,1.48
599,Juan Mercedes,SFG,23,24,115.1,500,5,8,,0,0,,126,67,62,18,0,7,76,30,5.93,2.34,4.84,1.35
600,Luinder Avila,KCR,21,22,90.2,409,4,7,,0,0,,94,55,51,11,0,7,62,42,6.15,4.17,5.06,1.5
601,Touki Toussaint,,11,25,74.2,339,3,5,,0,0,,70,45,42,9,0,8,69,43,8.31,5.18,5.06,1.51
602,Kyle Nicolas,PIT,8,43,76.1,340,3,3,,1,11,,72,41,38,9,0,6,74,39,8.73,4.6,4.48,1.45
603,Rodney Boone,CLE,14,15,66,290,3,4,,0,0,,68,37,34,10,0,3,52,25,7.09,3.41,4.64,1.41
604,Spenser Watkins,,18,21,90,402,4,7,,0,0,,102,55,51,13,0,4,56,32,5.6,3.2,5.1,1.49
605,Cole Winn,TEX,12,24,76.2,343,4,6,,0,0,,74,49,45,10,0,4,65,40,7.63,4.69,5.28,1.49
606,Gerson Garabito,TEX,12,28,75.1,331,3,4,,0,1,,73,44,41,11,0,8,64,29,7.65,3.47,4.9,1.35
607,Duncan Davitt,TBR,21,24,108.2,477,6,8,,0,0,,114,64,59,17,0,7,82,36,6.79,2.98,4.89,1.38
608,Richard Gallardo,TOR,13,14,65,283,3,5,,0,0,,69,37,34,10,0,5,43,18,5.95,2.49,4.71,1.34
609,Chris Vallimont,,12,19,66.1,299,4,5,,0,0,,67,39,36,9,0,4,55,32,7.47,4.34,4.89,1.49
610,Jackson Kowar,SEA,9,26,64,289,4,5,,0,1,,62,36,33,8,0,5,64,31,9,4.36,4.64,1.45
611,Grant Gambrell,BOS,17,18,86.1,382,5,6,,0,0,,95,52,48,13,0,5,58,31,6.05,3.23,5.01,1.46
612,Trace Bright,BAL,24,26,99,443,4,6,,0,0,,98,57,53,14,0,7,86,48,7.82,4.36,4.82,1.47
613,Ryan Murphy,SFG,18,19,69.1,305,3,4,,0,0,,71,39,36,10,0,4,56,26,7.27,3.38,4.68,1.4
614,Dalton Roach,CHW,5,31,62.1,273,3,5,,0,0,,65,36,33,9,1,3,51,22,7.37,3.18,4.77,1.4
615,Danny Wirchansky,SEA,15,24,93,402,6,7,,0,0,,99,51,47,14,0,2,63,28,6.1,2.71,4.55,1.37
616,Wil Jensen,CHC,8,30,82.1,357,4,5,,0,0,,82,43,40,12,0,2,69,30,7.55,3.28,4.37,1.36
617,Dane Acker,TEX,17,22,78,346,3,4,,0,0,,77,48,44,12,0,5,66,35,7.62,4.04,5.08,1.44
618,Chris Campos,LAD,14,23,88,385,5,5,,0,0,,92,53,49,16,0,2,72,30,7.36,3.07,5.01,1.39
619,Wikelman Gonzalez,CHW,22,25,88.2,400,3,6,,0,0,,86,56,52,13,0,7,81,50,8.22,5.07,5.28,1.53
620,Johan Dominguez,,19,23,95.2,429,4,7,,0,0,,105,59,55,15,0,6,67,38,6.3,3.57,5.17,1.49
621,Emerson Hancock,SEA,25,25,126,545,7,8,,0,1,,128,69,64,19,0,7,89,43,6.36,3.07,4.57,1.36
622,Carlos Carrasco,NYY,17,17,82.1,372,4,7,,0,1,,93,50,46,14,0,4,69,30,7.55,3.28,5.03,1.49
623,Bailey Dees,NYY,20,26,105.2,467,5,6,,0,0,,106,65,60,17,0,7,83,45,7.07,3.83,5.11,1.43
624,Kyle Leahy,STL,6,39,84,366,4,4,,0,10,,85,44,41,10,0,3,64,32,6.86,3.43,4.39,1.39
625,Matt Krook,ATH,8,32,67.1,302,4,4,,0,1,,60,37,34,7,0,3,69,41,9.23,5.48,4.55,1.5
626,Owen White,NYY,15,26,88,398,3,6,,0,1,,97,61,56,14,0,6,63,36,6.44,3.68,5.73,1.51
627,Henry Baez,SDP,23,24,109,483,5,6,,0,0,,113,64,59,16,0,7,76,42,6.28,3.47,4.87,1.42
628,Taylor Clarke,KCR,9,29,54.1,242,2,4,,0,1,,60,31,29,8,1,2,43,18,7.13,2.98,4.81,1.44
629,Patrick Reilly,BAL,23,25,102.2,456,5,6,,0,0,,101,59,55,15,0,5,88,50,7.71,4.38,4.82,1.47
630,Kai-Wei Teng,SFG,18,25,93.1,427,4,7,,0,1,,93,54,50,10,0,13,79,46,7.62,4.44,4.82,1.49
631,Zach Peek,MIL,9,14,50,221,2,2,,0,0,,47,27,25,7,0,4,45,23,8.1,4.14,4.5,1.4
632,J.J. Niekro,ATL,10,12,56.1,252,3,4,,0,0,,62,32,30,8,0,1,40,21,6.39,3.36,4.8,1.47
633,Brandyn Garcia,SEA,22,25,101.2,449,3,4,,0,0,,98,56,52,13,0,16,83,40,7.35,3.54,4.6,1.36
634,Ryan Bergert,SDP,20,21,88.2,389,5,6,,0,0,,91,52,48,14,0,3,67,35,6.8,3.55,4.87,1.42
635,James Kaprielian,,15,16,76,333,4,5,,0,0,,76,44,41,12,0,3,61,32,7.22,3.79,4.86,1.42
636,Cody Laweryson,MIN,4,27,49,216,2,3,,0,0,,50,26,24,6,0,2,41,19,7.53,3.49,4.41,1.41
637,Carson Fulmer,PIT,7,34,72.2,321,2,4,,0,1,,71,40,37,8,3,4,60,36,7.43,4.46,4.58,1.47
